@relation observations.arff

@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute GOTO numeric
@attribute INVOCATIONS numeric
@attribute THROWS numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute IF numeric
@attribute ASSIGNMENTS numeric
@attribute FIELDS_WRITTEN numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
32,7,3,10,0,0,2,25,3,9,0,2,?
30,7,3,9,0,0,2,24,3,9,0,2,?
21,5,2,5,0,0,1,16,2,6,0,1,?
5,3,0,1,0,0,0,5,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
19,4,0,6,0,0,1,12,0,5,0,0,?
30,11,3,9,0,1,1,27,2,13,0,0,?
21,9,1,8,0,0,1,21,1,10,0,0,?
15,2,0,6,0,0,1,10,0,5,0,0,?
21,3,0,8,0,0,1,13,0,7,0,0,?
31,3,0,14,0,0,2,20,0,10,0,0,?
70,7,8,24,0,0,3,45,4,25,0,3,?
70,7,7,24,0,0,3,44,4,25,0,3,?
60,7,7,19,0,0,2,39,4,21,0,3,?
60,7,6,19,0,0,2,38,4,21,0,3,?
70,7,7,24,0,0,3,44,4,25,0,3,?
70,7,6,24,0,0,3,43,4,25,0,3,?
60,7,6,19,0,0,2,38,4,21,0,3,?
60,7,5,19,0,0,2,37,4,21,0,3,?
55,7,5,18,0,0,2,35,3,19,0,2,?
55,7,4,18,0,0,2,34,3,19,0,2,?
45,7,4,13,0,0,1,29,3,15,0,2,?
45,7,3,13,0,0,1,28,3,15,0,2,?
12,6,0,1,0,0,0,8,0,0,0,0,?
16,6,0,5,0,0,0,12,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
29,3,3,6,0,0,1,18,2,10,0,0,?
7,2,1,0,0,0,0,6,1,2,0,0,?
52,6,3,22,0,0,1,36,2,16,0,2,?
33,6,1,16,0,0,1,26,1,9,0,1,?
119,14,1,55,0,2,7,78,1,34,0,1,?
104,13,1,48,0,1,6,69,1,28,0,1,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
5,2,2,2,0,0,0,7,1,0,0,1,?
5,2,1,2,0,0,0,6,1,0,0,1,?
5,2,2,2,0,0,0,7,1,0,0,1,?
5,2,1,2,0,0,0,6,1,0,0,1,?
18,3,2,7,0,0,1,14,1,5,0,1,?
6,3,1,2,0,0,0,7,1,0,0,1,?
3,1,0,2,0,0,0,4,0,0,0,0,?
4,1,0,3,0,0,0,5,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,2,1,2,0,0,0,6,1,0,0,1,?
4,2,1,1,0,0,0,5,1,0,0,1,?
14,6,0,0,0,4,0,8,0,6,2,0,?
14,6,0,0,0,4,0,8,0,6,2,0,?
18,4,0,5,0,2,1,11,0,6,0,0,?
43,10,4,10,0,7,0,27,2,14,0,1,?
34,7,3,8,0,4,0,21,2,10,0,1,?
44,11,3,10,0,8,0,26,2,14,0,1,?
35,8,2,8,0,5,0,20,2,10,0,1,?
51,6,5,9,0,1,2,30,4,17,0,2,?
50,6,5,8,0,1,2,29,4,17,0,2,?
24,3,4,2,0,0,1,16,3,8,0,1,?
14,2,1,2,0,0,1,10,1,5,0,0,?
116,14,9,35,0,12,3,66,6,41,0,2,?
102,12,8,30,0,10,2,58,6,35,0,2,?
101,12,7,31,0,10,3,57,5,37,0,2,?
87,10,6,26,0,8,2,49,5,31,0,2,?
80,12,9,21,0,10,1,48,6,26,0,2,?
66,10,8,16,0,8,0,40,6,20,0,2,?
65,10,7,17,0,8,1,39,5,22,0,2,?
51,8,6,12,0,6,0,31,5,16,0,2,?
28,5,4,7,0,3,0,20,3,9,0,1,?
55,9,5,14,0,7,1,33,5,20,0,2,?
35,7,5,8,0,5,0,23,5,11,0,2,?
30,6,4,7,0,4,0,20,4,9,0,2,?
27,5,3,7,0,3,0,19,2,9,0,1,?
54,9,4,14,0,7,1,32,4,20,0,2,?
34,7,4,8,0,5,0,22,4,11,0,2,?
29,6,3,7,0,4,0,19,3,9,0,2,?
32,2,5,8,0,0,1,21,4,10,0,2,?
31,2,5,7,0,0,1,20,4,10,0,2,?
15,2,2,3,0,0,1,11,2,5,0,1,?
3,2,1,0,0,0,0,4,1,0,0,1,?
7,2,0,2,0,0,0,5,0,1,0,0,?
11,1,0,10,0,0,0,12,0,0,0,0,?
5,1,0,4,0,0,0,6,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
0,1,0,0,0,1,0,2,0,1,1,0,?
39,14,0,1,0,12,0,22,0,18,6,0,?
3,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
33,5,0,10,0,4,1,17,0,14,0,0,?
4,4,0,0,0,4,0,6,0,5,3,0,?
4,3,0,1,0,2,0,5,0,2,2,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
13,5,1,2,0,3,1,10,1,4,1,0,?
9,4,1,1,0,2,0,7,1,2,0,0,?
6,2,2,0,0,1,0,6,1,2,0,1,?
6,2,1,0,0,1,0,5,1,2,0,1,?
32,4,4,8,0,1,0,19,3,8,0,3,?
19,4,2,5,0,1,0,12,2,4,0,2,?
6,3,1,1,0,0,0,6,1,1,0,1,?
32,7,1,10,0,0,1,20,1,9,0,1,?
8,7,1,0,0,0,0,9,1,0,0,1,?
16,7,0,2,0,0,0,10,0,1,0,0,?
16,7,0,2,0,0,0,10,0,1,0,0,?
16,7,0,2,0,0,0,10,0,1,0,0,?
17,7,0,2,0,0,0,10,0,1,0,0,?
35,5,0,13,0,0,1,20,0,12,0,0,?
22,4,0,8,0,0,1,14,0,7,0,0,?
26,5,2,8,0,0,1,18,1,8,0,1,?
26,5,1,8,0,0,1,17,1,8,0,1,?
22,4,0,8,0,0,1,14,0,7,0,0,?
32,3,4,4,0,0,1,20,3,10,0,0,?
31,3,4,3,0,0,1,19,3,10,0,0,?
14,2,1,2,0,0,1,10,1,5,0,0,?
3,2,0,1,0,0,0,4,0,0,0,0,?
4,1,2,0,0,0,0,5,1,1,0,0,?
5,1,3,0,0,0,0,6,2,1,0,0,?
5,1,2,0,0,0,0,5,2,1,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
13,1,0,4,0,0,1,8,0,5,0,0,?
16,1,3,3,0,0,1,12,2,5,0,0,?
11,1,1,2,0,0,1,8,1,4,0,0,?
7,3,0,3,0,3,1,8,0,4,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
119,16,6,34,0,10,3,69,4,53,0,0,?
13,3,4,2,0,1,0,13,3,5,0,0,?
6,2,1,2,0,0,0,7,1,2,0,0,?
10,2,0,3,0,0,0,7,0,3,0,0,?
52,15,3,8,0,13,6,35,2,28,4,0,?
23,10,1,1,0,10,4,18,1,15,4,0,?
16,13,0,0,0,3,1,16,0,15,2,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
8,0,0,3,0,0,2,6,0,3,0,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
6,3,0,1,0,1,0,5,0,2,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
12,4,2,0,0,2,0,9,1,4,0,0,?
12,4,1,0,0,2,0,8,1,4,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
13,2,0,4,0,1,1,8,0,5,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
22,11,6,8,0,11,0,26,6,11,0,4,?
22,11,6,7,0,11,0,25,6,11,0,4,?
22,11,6,7,0,11,0,25,6,11,0,4,?
22,11,6,6,0,11,0,24,6,11,0,4,?
22,11,6,7,0,11,0,25,6,11,0,4,?
22,11,6,6,0,11,0,24,6,11,0,4,?
22,11,6,6,0,11,0,24,6,11,0,4,?
22,11,6,5,0,11,0,23,6,11,0,4,?
12,6,6,3,0,6,0,16,6,6,0,4,?
12,6,6,2,0,6,0,15,6,6,0,4,?
12,6,6,2,0,6,0,15,6,6,0,4,?
12,6,6,1,0,6,0,14,6,6,0,4,?
12,6,6,2,0,6,0,15,6,6,0,4,?
12,6,6,1,0,6,0,14,6,6,0,4,?
12,6,6,1,0,6,0,14,6,6,0,4,?
12,6,6,0,0,6,0,13,6,6,0,4,?
20,10,5,8,0,10,0,24,5,10,0,3,?
20,10,5,7,0,10,0,23,5,10,0,3,?
20,10,5,7,0,10,0,23,5,10,0,3,?
20,10,5,6,0,10,0,22,5,10,0,3,?
20,10,5,7,0,10,0,23,5,10,0,3,?
20,10,5,6,0,10,0,22,5,10,0,3,?
20,10,5,6,0,10,0,22,5,10,0,3,?
20,10,5,5,0,10,0,21,5,10,0,3,?
18,9,4,8,0,9,0,22,4,9,0,3,?
18,9,4,7,0,9,0,21,4,9,0,3,?
18,9,4,7,0,9,0,21,4,9,0,3,?
18,9,4,6,0,9,0,20,4,9,0,3,?
18,9,4,7,0,9,0,21,4,9,0,3,?
18,9,4,6,0,9,0,20,4,9,0,3,?
18,9,4,6,0,9,0,20,4,9,0,3,?
18,9,4,5,0,9,0,19,4,9,0,3,?
31,4,0,15,0,4,1,21,0,15,0,0,?
33,3,0,18,0,3,1,23,0,16,0,0,?
39,3,0,24,0,3,1,29,0,19,0,0,?
2,4,0,1,0,4,0,6,0,5,4,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
7,1,0,2,0,0,1,6,0,2,0,0,?
23,4,0,0,0,0,0,13,0,8,0,0,?
112,15,12,0,0,0,0,57,8,40,0,0,?
100,14,10,0,0,0,0,51,7,36,0,0,?
68,9,10,0,0,0,0,40,7,25,0,0,?
56,8,8,0,0,0,0,34,6,21,0,0,?
48,6,7,0,0,0,0,30,5,18,0,0,?
36,5,5,0,0,0,0,24,4,14,0,0,?
41,6,4,0,0,0,0,25,3,16,0,0,?
29,5,2,0,0,0,0,19,2,12,0,0,?
80,9,1,21,0,5,4,43,1,29,0,1,?
55,7,1,13,0,3,2,30,1,19,0,1,?
12,2,0,2,0,1,1,9,0,5,0,0,?
3,1,0,1,0,1,1,4,0,2,1,0,?
8,5,0,1,0,2,0,7,0,2,2,0,?
13,4,0,1,0,3,1,8,0,5,1,0,?
4,1,0,1,0,0,0,3,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
27,2,1,9,1,0,3,17,1,10,0,0,?
22,2,2,6,1,0,2,15,2,8,0,1,?
37,2,3,12,1,0,3,23,3,14,0,2,?
62,3,7,21,0,1,5,40,5,21,0,2,?
55,3,5,19,0,1,5,36,4,20,0,2,?
21,2,0,8,1,1,2,14,0,8,0,0,?
43,8,3,14,0,6,3,30,2,20,2,2,?
47,8,5,15,0,6,3,33,4,21,2,4,?
24,2,4,7,1,0,2,17,4,8,0,4,?
21,2,3,6,1,0,2,15,3,7,0,3,?
44,8,4,14,0,6,3,31,3,20,2,3,?
21,2,3,6,1,0,2,15,3,7,0,3,?
18,2,2,5,1,0,2,13,2,6,0,2,?
30,4,2,9,0,2,2,20,2,12,0,1,?
39,4,5,12,0,2,2,26,5,15,0,1,?
75,17,9,20,0,13,5,57,8,35,4,4,?
68,15,9,19,0,12,4,52,8,31,4,4,?
68,15,9,19,0,12,4,52,8,31,4,4,?
61,13,9,18,0,11,3,47,8,27,4,4,?
72,17,8,18,0,13,5,55,8,35,4,4,?
65,15,8,17,0,12,4,50,8,31,4,4,?
65,15,8,17,0,12,4,50,8,31,4,4,?
58,13,8,16,0,11,3,45,8,27,4,4,?
74,17,8,20,0,13,5,56,7,35,4,4,?
67,15,8,19,0,12,4,51,7,31,4,4,?
67,15,8,19,0,12,4,51,7,31,4,4,?
60,13,8,18,0,11,3,46,7,27,4,4,?
71,17,7,18,0,13,5,54,7,35,4,4,?
64,15,7,17,0,12,4,49,7,31,4,4,?
64,15,7,17,0,12,4,49,7,31,4,4,?
57,13,7,16,0,11,3,44,7,27,4,4,?
73,17,7,20,0,13,5,55,6,35,4,4,?
66,15,7,19,0,12,4,50,6,31,4,4,?
66,15,7,19,0,12,4,50,6,31,4,4,?
59,13,7,18,0,11,3,45,6,27,4,4,?
70,17,6,18,0,13,5,53,6,35,4,4,?
63,15,6,17,0,12,4,48,6,31,4,4,?
63,15,6,17,0,12,4,48,6,31,4,4,?
56,13,6,16,0,11,3,43,6,27,4,4,?
28,3,2,8,0,1,2,18,2,11,0,1,?
37,3,5,11,0,1,2,24,5,14,0,1,?
73,16,9,19,0,12,5,55,8,34,4,4,?
66,14,9,18,0,11,4,50,8,30,4,4,?
66,14,9,18,0,11,4,50,8,30,4,4,?
59,12,9,17,0,10,3,45,8,26,4,4,?
70,16,8,17,0,12,5,53,8,34,4,4,?
63,14,8,16,0,11,4,48,8,30,4,4,?
63,14,8,16,0,11,4,48,8,30,4,4,?
56,12,8,15,0,10,3,43,8,26,4,4,?
72,16,8,19,0,12,5,54,7,34,4,4,?
65,14,8,18,0,11,4,49,7,30,4,4,?
65,14,8,18,0,11,4,49,7,30,4,4,?
58,12,8,17,0,10,3,44,7,26,4,4,?
69,16,7,17,0,12,5,52,7,34,4,4,?
62,14,7,16,0,11,4,47,7,30,4,4,?
62,14,7,16,0,11,4,47,7,30,4,4,?
55,12,7,15,0,10,3,42,7,26,4,4,?
71,16,7,19,0,12,5,53,6,34,4,4,?
64,14,7,18,0,11,4,48,6,30,4,4,?
64,14,7,18,0,11,4,48,6,30,4,4,?
57,12,7,17,0,10,3,43,6,26,4,4,?
68,16,6,17,0,12,5,51,6,34,4,4,?
61,14,6,16,0,11,4,46,6,30,4,4,?
61,14,6,16,0,11,4,46,6,30,4,4,?
54,12,6,15,0,10,3,41,6,26,4,4,?
63,71,0,1,0,15,3,76,0,74,15,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
36,8,2,3,0,7,1,20,2,14,1,1,?
23,6,2,1,0,5,0,13,2,9,1,1,?
18,5,1,1,0,4,0,10,1,7,1,0,?
36,10,3,8,0,7,0,24,1,15,7,1,?
39,10,4,8,0,7,0,26,2,16,7,2,?
42,10,4,8,0,7,0,27,3,17,7,3,?
35,8,4,7,0,5,0,23,3,13,5,3,?
4,1,0,1,0,0,0,4,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
7,2,0,1,0,1,1,5,0,2,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
7,1,0,2,0,0,1,6,0,2,0,0,?
14,1,0,0,0,0,0,7,0,5,0,0,?
19,3,3,0,0,0,1,11,2,6,0,0,?
9,1,1,0,0,0,1,6,1,3,0,0,?
37,6,6,0,0,0,1,20,4,12,0,0,?
27,4,4,0,0,0,1,15,3,9,0,0,?
14,2,1,0,0,0,1,8,1,5,0,0,?
19,3,3,0,0,0,1,11,2,6,0,0,?
9,1,1,0,0,0,1,6,1,3,0,0,?
80,15,9,0,0,0,0,40,6,28,0,0,?
40,7,7,0,0,0,0,23,5,13,0,0,?
70,13,7,0,0,0,0,35,5,25,0,0,?
30,5,5,0,0,0,0,18,4,10,0,0,?
13,3,1,0,0,0,0,9,1,5,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
13,4,0,2,0,2,0,7,0,3,0,0,?
101,20,14,0,0,0,0,51,9,32,0,0,?
82,17,12,0,0,0,0,43,8,26,0,0,?
60,13,9,0,0,0,0,33,6,19,0,0,?
82,17,12,0,0,0,0,43,8,26,0,0,?
63,14,10,0,0,0,0,35,7,20,0,0,?
41,10,7,0,0,0,0,25,5,13,0,0,?
83,17,11,0,0,0,0,43,8,27,0,0,?
64,14,9,0,0,0,0,35,7,21,0,0,?
42,10,6,0,0,0,0,25,5,14,0,0,?
81,17,11,0,0,0,0,42,8,26,0,0,?
62,14,9,0,0,0,0,34,7,20,0,0,?
40,10,6,0,0,0,0,24,5,13,0,0,?
58,12,7,0,0,0,0,31,5,19,0,0,?
39,9,5,0,0,0,0,23,4,13,0,0,?
17,5,2,0,0,0,0,13,2,6,0,0,?
77,6,4,18,0,2,4,41,3,24,0,0,?
92,6,4,20,0,2,4,47,3,30,0,0,?
68,6,2,16,0,2,4,36,2,23,0,0,?
83,6,2,18,0,2,4,42,2,29,0,0,?
12,2,0,2,0,1,1,9,0,5,0,0,?
6,0,0,1,0,0,0,4,0,3,0,0,?
4,4,0,0,0,3,0,5,0,3,3,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
9,5,1,1,0,4,0,8,1,5,3,0,?
4,2,1,0,0,1,0,4,1,1,0,0,?
8,4,1,1,0,3,0,7,1,4,2,0,?
4,2,1,0,0,1,0,4,1,1,0,0,?
21,7,1,1,0,6,0,12,1,9,2,1,?
7,3,1,0,0,2,0,5,1,2,0,1,?
23,7,1,2,0,6,0,13,1,10,2,1,?
7,3,1,0,0,2,0,5,1,2,0,1,?
11,7,0,1,0,3,0,9,0,3,3,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
30,1,2,11,1,0,3,19,2,12,0,1,?
25,1,2,8,0,0,3,17,2,9,0,1,?
28,1,2,10,1,0,3,18,2,11,0,1,?
25,1,2,8,0,0,3,17,2,9,0,1,?
18,1,1,9,0,0,2,14,0,7,0,0,?
3,1,0,1,0,0,0,4,0,1,0,0,?
15,1,0,7,0,0,1,10,0,6,0,0,?
7,2,0,1,0,0,1,5,0,3,0,0,?
4,1,0,1,0,0,0,3,0,1,0,0,?
103,6,8,38,0,1,3,63,5,27,1,1,?
99,6,8,35,0,1,3,60,5,27,1,1,?
103,7,7,38,0,2,3,62,5,27,1,1,?
99,7,7,35,0,2,3,59,5,27,1,1,?
101,6,8,38,0,1,3,62,5,26,1,1,?
97,6,8,35,0,1,3,59,5,26,1,1,?
101,7,7,38,0,2,3,61,5,26,1,1,?
97,7,7,35,0,2,3,58,5,26,1,1,?
99,6,7,38,0,1,3,61,4,26,1,1,?
95,6,7,35,0,1,3,58,4,26,1,1,?
99,7,6,38,0,2,3,60,4,26,1,1,?
95,7,6,35,0,2,3,57,4,26,1,1,?
102,6,9,38,0,1,3,63,6,26,1,1,?
98,6,9,35,0,1,3,60,6,26,1,1,?
102,7,8,38,0,2,3,62,6,26,1,1,?
98,7,8,35,0,2,3,59,6,26,1,1,?
100,6,9,38,0,1,3,62,6,25,1,1,?
96,6,9,35,0,1,3,59,6,25,1,1,?
100,7,8,38,0,2,3,61,6,25,1,1,?
96,7,8,35,0,2,3,58,6,25,1,1,?
98,6,8,38,0,1,3,61,5,25,1,1,?
94,6,8,35,0,1,3,58,5,25,1,1,?
98,7,7,38,0,2,3,60,5,25,1,1,?
94,7,7,35,0,2,3,57,5,25,1,1,?
93,5,8,36,0,1,3,58,6,22,1,1,?
89,5,8,33,0,1,3,55,6,22,1,1,?
93,6,7,36,0,2,3,57,6,22,1,1,?
89,6,7,33,0,2,3,54,6,22,1,1,?
91,5,8,36,0,1,3,57,6,21,1,1,?
87,5,8,33,0,1,3,54,6,21,1,1,?
91,6,7,36,0,2,3,56,6,21,1,1,?
87,6,7,33,0,2,3,53,6,21,1,1,?
89,5,7,36,0,1,3,56,5,21,1,1,?
85,5,7,33,0,1,3,53,5,21,1,1,?
89,6,6,36,0,2,3,55,5,21,1,1,?
85,6,6,33,0,2,3,52,5,21,1,1,?
20,1,0,8,0,0,1,12,0,7,0,0,?
29,0,2,17,0,0,2,23,1,13,0,1,?
32,0,3,18,0,0,2,25,2,14,0,2,?
20,0,4,13,0,0,1,20,2,9,0,2,?
3,1,0,0,0,0,0,3,0,1,0,0,?
15,1,0,5,0,0,1,9,0,6,0,0,?
15,2,1,10,0,2,1,15,1,7,0,1,?
11,1,1,8,0,1,1,12,1,5,0,1,?
9,1,1,2,0,0,1,7,1,3,0,0,?
23,7,2,8,0,6,1,20,1,11,2,0,?
17,2,0,6,0,1,1,11,0,7,0,0,?
9,1,1,2,0,0,1,7,1,3,0,0,?
10,1,1,3,0,0,1,8,1,3,0,0,?
2,4,0,2,0,4,0,7,0,5,4,0,?
73,22,3,16,0,19,7,53,2,40,18,0,?
56,20,1,12,0,18,6,43,1,33,18,0,?
56,36,0,8,0,16,4,49,0,24,16,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
42,1,3,14,0,1,4,27,2,15,0,0,?
16,0,1,5,0,0,2,12,1,5,0,0,?
159,18,0,51,0,17,2,72,0,68,0,0,?
5,2,0,2,0,0,0,5,0,0,0,0,?
76,20,5,12,0,12,3,45,3,32,0,1,?
67,18,4,10,0,12,2,39,3,27,0,1,?
19,5,1,3,0,3,1,13,1,7,0,0,?
11,3,2,2,0,1,0,9,1,3,0,0,?
40,14,3,8,0,6,2,30,2,18,0,1,?
48,16,4,9,0,8,2,34,4,21,0,2,?
45,15,4,8,0,7,2,32,4,20,0,2,?
40,14,3,7,0,6,2,29,3,18,0,2,?
20,7,0,3,0,2,2,14,0,7,0,0,?
76,19,0,23,0,7,3,46,0,23,0,0,?
48,9,3,15,0,6,0,30,2,16,0,2,?
29,9,1,9,0,6,0,20,1,9,0,1,?
10,4,0,3,0,3,0,8,0,3,0,0,?
31,5,4,7,0,3,0,20,3,10,0,1,?
14,4,2,3,0,2,0,11,2,4,0,1,?
6,3,1,1,0,1,0,6,1,1,0,1,?
1,1,0,0,0,0,0,2,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
4,1,0,2,0,0,0,4,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
28,3,0,8,0,1,1,15,0,12,0,0,?
8,1,0,2,0,1,1,6,0,3,0,0,?
36,6,5,8,0,3,1,24,3,14,0,1,?
36,6,4,8,0,3,1,23,3,14,0,1,?
6,3,1,0,0,1,0,6,1,2,0,0,?
18,4,3,1,0,3,1,12,2,8,0,0,?
8,2,1,0,0,2,1,6,1,4,0,0,?
22,19,0,0,0,3,1,22,0,21,2,0,?
6,3,0,1,0,1,0,5,0,1,0,0,?
21,3,2,7,0,2,1,15,1,9,0,1,?
9,3,2,1,0,2,0,8,1,4,0,1,?
10,1,0,2,1,0,1,6,0,3,0,0,?
7,3,1,2,0,2,0,7,0,2,0,0,?
7,1,0,1,1,0,1,5,0,2,0,0,?
37,8,1,12,0,1,2,24,1,15,0,1,?
23,8,1,5,0,1,1,16,1,9,0,1,?
3,1,0,2,0,0,0,4,0,0,0,0,?
3,1,0,2,0,0,0,4,0,0,0,0,?
120,20,6,31,0,7,6,68,4,46,0,1,?
119,15,5,39,0,7,7,71,4,47,0,1,?
117,20,6,29,0,7,6,66,4,45,0,1,?
116,15,5,37,0,7,7,69,4,46,0,1,?
9,2,1,1,0,0,1,8,1,3,0,0,?
5,3,0,0,0,1,0,4,0,2,0,0,?
9,3,0,2,0,1,0,6,0,4,0,0,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
15,5,1,3,0,2,0,10,1,7,0,1,?
9,3,1,2,0,1,0,7,1,4,0,1,?
19,16,0,1,0,3,2,20,0,19,3,0,?
29,7,0,7,0,2,3,19,0,12,1,0,?
12,3,0,5,0,3,2,11,0,6,1,0,?
12,3,3,1,0,2,0,10,2,4,0,0,?
3,1,1,0,0,0,0,4,1,1,0,0,?
49,2,6,18,0,0,2,32,4,17,0,3,?
44,2,6,15,0,0,2,29,4,16,0,3,?
41,2,5,14,0,0,2,27,3,15,0,3,?
31,2,2,11,0,0,2,20,1,11,0,1,?
19,2,0,7,0,1,1,12,0,7,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
24,9,0,1,0,7,3,16,0,12,4,0,?
41,18,0,6,0,15,4,29,0,22,12,0,?
6,3,0,2,0,2,0,6,0,2,1,0,?
116,20,0,34,0,16,6,62,0,47,0,0,?
42,8,6,7,0,6,1,27,4,15,1,2,?
21,5,4,4,0,3,0,16,3,8,1,2,?
6,2,1,2,0,0,0,6,1,1,0,1,?
24,2,3,0,0,0,0,16,2,10,0,0,?
10,2,1,0,0,0,0,8,1,4,0,0,?
11,4,2,1,0,1,0,9,1,3,0,1,?
11,4,1,1,0,1,0,8,1,3,0,1,?
28,8,3,3,0,6,0,17,2,11,3,1,?
34,9,3,4,0,7,0,19,3,13,3,1,?
32,8,3,4,0,6,0,18,3,12,2,1,?
29,9,2,3,0,7,0,16,2,11,3,0,?
27,8,2,3,0,6,0,15,2,10,2,0,?
120,33,3,15,0,13,0,58,2,49,0,0,?
99,28,3,11,0,10,0,49,2,40,0,0,?
120,33,2,15,0,13,0,57,2,49,0,0,?
99,28,2,11,0,10,0,48,2,40,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
3,1,0,1,0,0,0,3,0,1,0,0,?
22,9,0,3,0,6,3,16,0,9,4,0,?
19,9,1,1,0,2,1,13,1,8,0,1,?
126,38,12,6,0,24,1,65,10,49,3,3,?
115,35,11,5,0,22,1,60,9,45,3,3,?
129,40,13,4,0,27,1,70,10,53,6,3,?
123,37,13,4,0,25,1,67,10,50,6,3,?
129,40,12,4,0,27,1,69,10,53,6,3,?
123,37,12,4,0,25,1,66,10,50,6,3,?
96,29,9,4,0,17,1,51,7,38,3,2,?
122,36,12,6,0,22,1,63,10,47,2,3,?
111,33,11,5,0,20,1,58,9,43,2,3,?
125,38,13,4,0,25,1,68,10,51,5,3,?
119,35,13,4,0,23,1,65,10,48,5,3,?
125,38,12,4,0,25,1,67,10,51,5,3,?
119,35,12,4,0,23,1,64,10,48,5,3,?
92,27,9,4,0,15,1,49,7,36,2,2,?
57,18,5,3,0,9,1,31,5,22,0,2,?
46,15,4,2,0,7,1,26,4,18,0,2,?
60,20,6,1,0,12,1,36,5,26,3,2,?
54,17,6,1,0,10,1,33,5,23,3,2,?
60,20,5,1,0,12,1,35,5,26,3,2,?
54,17,5,1,0,10,1,32,5,23,3,2,?
27,9,2,1,0,2,1,17,2,11,0,1,?
7,3,0,2,0,2,0,6,0,2,0,0,?
18,6,4,0,0,3,0,12,3,5,0,1,?
18,6,3,0,0,3,0,11,3,5,0,1,?
12,4,2,0,0,2,0,8,2,3,0,0,?
8,3,2,0,0,1,0,7,1,2,0,0,?
9,4,0,1,0,3,1,7,0,4,2,0,?
8,4,0,0,0,1,0,5,0,2,0,0,?
8,5,0,0,0,1,0,6,0,2,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
16,5,3,0,0,3,0,11,2,6,0,0,?
6,2,1,0,0,1,0,5,1,2,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
30,1,1,5,0,0,1,15,1,12,0,0,?
