@relation observations_30.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
6215,0,22,0,69,25,17,117,5,14,0,21,46,?,cluster1
6216,0,21,0,64,23,15,109,5,13,0,20,43,?,cluster1
6217,0,21,0,67,24,17,115,5,14,0,20,45,?,cluster1
6218,0,20,0,62,22,15,107,5,13,0,19,42,?,cluster1
6219,0,17,0,52,19,11,90,4,10,0,16,36,?,cluster1
6220,0,15,0,54,17,10,99,4,9,0,14,39,?,cluster1
6221,0,17,0,62,20,13,113,4,11,0,16,44,?,cluster1
6222,0,21,0,74,24,17,132,5,14,0,20,51,?,cluster1
6223,0,20,0,69,22,15,124,5,13,0,19,48,?,cluster1
6224,0,20,0,72,23,17,130,5,14,0,19,50,?,cluster1
6225,0,19,0,67,21,15,122,5,13,0,18,47,?,cluster1
6226,0,16,0,57,18,11,105,4,10,0,15,41,?,cluster1
6227,0,15,0,48,17,10,83,4,9,0,14,33,?,cluster1
6228,0,17,0,56,20,13,97,4,11,0,16,38,?,cluster1
6229,0,21,0,68,24,17,116,5,14,0,20,45,?,cluster1
6230,0,20,0,63,22,15,108,5,13,0,19,42,?,cluster1
6231,0,20,0,66,23,17,114,5,14,0,19,44,?,cluster1
6232,0,19,0,61,21,15,106,5,13,0,18,41,?,cluster1
6233,0,16,0,51,18,11,89,4,10,0,15,35,?,cluster1
6234,0,15,0,46,17,9,79,4,8,0,14,32,?,cluster1
6235,0,17,0,54,20,12,93,4,10,0,16,37,?,cluster1
6236,0,21,0,66,24,16,112,5,13,0,20,44,?,cluster1
6237,0,20,0,61,22,14,104,5,12,0,19,41,?,cluster1
6238,0,20,0,64,23,16,110,5,13,0,19,43,?,cluster1
6239,0,19,0,59,21,14,102,5,12,0,18,40,?,cluster1
6240,0,16,0,49,18,10,85,4,9,0,15,34,?,cluster1
6241,0,12,0,40,11,6,75,2,6,0,11,30,?,cluster0
6242,0,14,0,48,14,9,89,2,8,0,13,35,?,cluster0
6243,0,18,0,60,18,13,108,3,11,0,17,42,?,cluster1
6244,0,17,0,55,16,11,100,3,10,0,16,39,?,cluster1
6245,0,17,0,58,17,13,106,3,11,0,16,41,?,cluster1
6246,0,16,0,53,15,11,98,3,10,0,15,38,?,cluster1
6247,0,13,0,43,12,7,81,2,7,0,12,32,?,cluster0
6248,0,12,0,34,11,6,59,2,6,0,11,24,?,cluster0
6249,0,14,0,42,14,9,73,2,8,0,13,29,?,cluster0
6250,0,18,0,54,18,13,92,3,11,0,17,36,?,cluster1
6251,0,17,0,49,16,11,84,3,10,0,16,33,?,cluster1
6252,0,17,0,52,17,13,90,3,11,0,16,35,?,cluster1
6253,0,16,0,47,15,11,82,3,10,0,15,32,?,cluster1
6254,0,13,0,37,12,7,65,2,7,0,12,26,?,cluster0
6255,0,12,0,32,11,5,55,2,5,0,11,23,?,cluster0
6256,0,14,0,40,14,8,69,2,7,0,13,28,?,cluster0
6257,0,18,0,52,18,12,88,3,10,0,17,35,?,cluster1
6258,0,17,0,47,16,10,80,3,9,0,16,32,?,cluster1
6259,0,17,0,50,17,12,86,3,10,0,16,34,?,cluster1
6260,0,16,0,45,15,10,78,3,9,0,15,31,?,cluster1
6261,0,13,0,35,12,6,61,2,6,0,12,25,?,cluster0
6262,0,11,0,38,10,6,71,2,6,0,10,29,?,cluster0
6263,0,13,0,46,13,9,85,2,8,0,12,34,?,cluster0
6264,0,17,0,58,17,13,104,3,11,0,16,41,?,cluster1
6265,0,16,0,53,15,11,96,3,10,0,15,38,?,cluster1
6266,0,16,0,56,16,13,102,3,11,0,15,40,?,cluster1
6267,0,15,0,51,14,11,94,3,10,0,14,37,?,cluster1
6268,0,12,0,41,11,7,77,2,7,0,11,31,?,cluster0
6269,0,11,0,32,10,6,55,2,6,0,10,23,?,cluster0
6270,0,13,0,40,13,9,69,2,8,0,12,28,?,cluster0
6271,0,17,0,52,17,13,88,3,11,0,16,35,?,cluster1
6272,0,16,0,47,15,11,80,3,10,0,15,32,?,cluster1
6273,0,16,0,50,16,13,86,3,11,0,15,34,?,cluster1
6274,0,15,0,45,14,11,78,3,10,0,14,31,?,cluster1
6275,0,12,0,35,11,7,61,2,7,0,11,25,?,cluster0
6276,0,11,0,30,10,5,51,2,5,0,10,22,?,cluster0
6277,0,13,0,38,13,8,65,2,7,0,12,27,?,cluster0
6278,0,17,0,50,17,12,84,3,10,0,16,34,?,cluster1
6279,0,16,0,45,15,10,76,3,9,0,15,31,?,cluster1
6280,0,16,0,48,16,12,82,3,10,0,15,33,?,cluster1
6281,0,15,0,43,14,10,74,3,9,0,14,30,?,cluster1
6282,0,12,0,33,11,6,57,2,6,0,11,24,?,cluster0
6283,0,10,0,35,9,5,66,2,5,0,9,27,?,cluster0
6284,0,12,0,43,12,8,80,2,7,0,11,32,?,cluster0
6285,0,16,0,55,16,12,99,3,10,0,15,39,?,cluster1
6286,0,15,0,50,14,10,91,3,9,0,14,36,?,cluster1
6287,0,15,0,53,15,12,97,3,10,0,14,38,?,cluster1
6288,0,14,0,48,13,10,89,3,9,0,13,35,?,cluster1
6289,0,11,0,38,10,6,72,2,6,0,10,29,?,cluster0
6290,0,10,0,29,9,5,50,2,5,0,9,21,?,cluster0
6291,0,12,0,37,12,8,64,2,7,0,11,26,?,cluster0
6292,0,16,0,49,16,12,83,3,10,0,15,33,?,cluster1
6293,0,15,0,44,14,10,75,3,9,0,14,30,?,cluster1
6294,0,15,0,47,15,12,81,3,10,0,14,32,?,cluster1
6295,0,14,0,42,13,10,73,3,9,0,13,29,?,cluster1
6296,0,11,0,32,10,6,56,2,6,0,10,23,?,cluster0
6297,0,10,0,27,9,4,46,2,4,0,9,20,?,cluster0
6298,0,12,0,35,12,7,60,2,6,0,11,25,?,cluster0
6299,0,16,0,47,16,11,79,3,9,0,15,32,?,cluster1
6300,0,15,0,42,14,9,71,3,8,0,14,29,?,cluster1
6301,0,15,0,45,15,11,77,3,9,0,14,31,?,cluster1
6302,0,14,0,40,13,9,69,3,8,0,13,28,?,cluster0
6303,0,11,0,30,10,5,52,2,5,0,10,22,?,cluster0
6304,0,5,3,35,19,3,46,3,3,0,3,17,?,cluster0
6305,0,6,3,48,26,8,64,6,7,1,4,26,?,cluster0
6306,0,5,3,47,26,8,64,6,7,0,3,25,?,cluster0
6307,0,5,3,44,24,7,60,5,6,0,3,23,?,cluster0
6308,0,5,3,40,21,6,53,4,5,0,3,20,?,cluster0
6309,0,5,3,38,20,5,49,4,4,0,3,19,?,cluster0
6310,0,4,3,31,16,3,42,2,2,0,2,16,?,cluster0
6311,0,4,1,26,14,3,32,3,3,0,2,11,?,cluster0
6312,0,5,1,39,21,8,50,6,7,1,3,20,?,cluster0
6313,0,4,1,38,21,8,50,6,7,0,2,19,?,cluster0
6314,0,4,1,35,19,7,46,5,6,0,2,17,?,cluster0
6315,0,4,1,31,16,6,39,4,5,0,2,14,?,cluster0
6316,0,4,1,29,15,5,35,4,4,0,2,13,?,cluster0
6317,0,3,1,22,11,3,28,2,2,0,1,10,?,cluster0
6318,0,2,1,22,15,1,36,1,1,1,1,14,?,cluster0
6319,0,1,1,21,15,1,36,1,1,0,0,13,?,cluster0
6320,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
6321,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6322,0,1,0,53,51,0,52,0,0,0,0,0,?,cluster0
6323,0,2,4,26,12,5,36,3,3,0,1,13,?,cluster0
6324,0,2,4,22,10,3,31,2,2,0,1,12,?,cluster0
6325,0,2,2,14,7,1,20,1,1,0,1,8,?,cluster0
6326,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
6327,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
6328,0,8,4,27,4,6,37,0,4,2,4,16,?,cluster0
6329,0,5,3,19,3,4,24,0,3,2,3,11,?,cluster0
6330,0,3,2,11,3,1,13,0,1,2,2,6,?,cluster0
6331,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
6332,0,2,0,4,0,1,4,0,1,0,0,0,?,cluster0
6333,0,2,0,8,2,3,11,2,3,0,0,2,?,cluster0
6334,0,4,0,12,2,4,19,3,4,0,2,5,?,cluster0
6335,0,13,0,29,3,7,56,3,7,0,6,19,?,cluster0
6336,0,21,0,43,4,10,87,3,9,0,9,30,?,cluster1
6337,0,16,0,40,3,11,75,3,9,0,8,26,?,cluster1
6338,0,16,0,39,3,10,74,3,9,0,8,26,?,cluster1
6339,0,8,0,26,2,8,44,3,7,0,5,15,?,cluster0
6340,0,5,0,16,2,5,26,3,5,0,3,8,?,cluster0
6341,0,2,0,5,0,2,5,1,2,0,0,0,?,cluster0
6342,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6343,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
6344,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
6345,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6346,0,6,1,24,8,3,42,0,2,0,4,19,?,cluster0
6347,0,1,0,6,0,1,8,0,1,0,1,4,?,cluster0
6348,0,2,0,5,2,0,5,0,0,0,1,2,?,cluster0
6349,0,4,1,6,0,0,5,0,0,1,1,5,?,cluster0
6350,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6351,0,2,1,8,4,0,11,0,0,0,0,3,?,cluster0
6352,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
6353,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
6354,0,2,0,3,0,0,0,0,0,2,2,2,?,cluster0
6355,0,2,1,5,1,0,5,0,0,1,1,2,?,cluster0
6356,0,4,0,7,0,0,12,0,0,0,1,4,?,cluster0
6357,0,5,0,7,0,0,10,0,0,0,1,3,?,cluster0
6358,0,4,0,10,0,3,13,0,2,0,1,4,?,cluster0
6359,0,2,0,5,0,1,5,0,1,0,0,1,?,cluster0
6360,0,4,2,19,4,3,33,0,2,0,1,14,?,cluster0
6361,0,1,1,6,0,1,8,0,1,0,0,4,?,cluster0
6362,0,5,0,9,3,0,10,0,0,3,3,4,?,cluster0
6363,0,7,2,26,10,4,32,2,3,0,0,9,?,cluster0
6364,0,7,2,25,9,4,30,2,3,0,0,9,?,cluster0
6365,0,5,1,17,5,3,21,1,2,0,0,6,?,cluster0
6366,0,7,2,25,10,3,32,2,3,0,0,9,?,cluster0
6367,0,7,2,24,9,3,30,2,3,0,0,9,?,cluster0
6368,0,5,1,16,5,2,21,1,2,0,0,6,?,cluster0
6369,0,3,0,5,1,0,5,0,0,0,0,0,?,cluster0
6370,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
6371,0,4,1,12,6,0,19,0,0,0,0,5,?,cluster0
6372,0,11,1,27,9,3,30,0,2,0,1,13,?,cluster0
6373,0,9,1,21,8,1,21,0,1,0,0,10,?,cluster0
6374,0,2,1,10,6,0,15,0,0,0,0,5,?,cluster0
6375,0,3,1,13,8,0,21,0,0,0,0,7,?,cluster0
6376,0,3,2,20,14,0,31,0,0,0,0,10,?,cluster0
6377,0,7,3,45,24,8,70,3,4,0,0,25,?,cluster0
6378,0,7,3,44,24,7,70,3,4,0,0,25,?,cluster0
6379,0,7,2,39,19,7,60,3,4,0,0,21,?,cluster0
6380,0,7,2,38,19,6,60,3,4,0,0,21,?,cluster0
6381,0,7,3,44,24,7,70,3,4,0,0,25,?,cluster0
6382,0,7,3,43,24,6,70,3,4,0,0,25,?,cluster0
6383,0,7,2,38,19,6,60,3,4,0,0,21,?,cluster0
6384,0,7,2,37,19,5,60,3,4,0,0,21,?,cluster0
6385,0,7,2,35,18,5,55,2,3,0,0,19,?,cluster0
6386,0,7,2,34,18,4,55,2,3,0,0,19,?,cluster0
6387,0,7,1,29,13,4,45,2,3,0,0,15,?,cluster0
6388,0,7,1,28,13,3,45,2,3,0,0,15,?,cluster0
6389,0,6,0,8,1,0,12,0,0,0,0,0,?,cluster0
6390,0,6,0,12,5,0,16,0,0,0,0,0,?,cluster0
6391,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6392,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6393,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6394,0,3,1,18,6,3,29,0,2,0,0,10,?,cluster0
6395,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
6396,0,6,1,36,22,3,52,2,2,0,0,16,?,cluster0
6397,0,6,1,26,16,1,33,1,1,0,0,9,?,cluster0
6398,0,14,7,78,55,1,119,1,1,0,2,34,?,cluster0
6399,0,13,6,69,48,1,104,1,1,0,1,28,?,cluster0
6400,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6401,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6402,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6403,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
6404,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
6405,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
6406,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
6407,0,3,1,14,7,2,18,1,1,0,0,5,?,cluster0
6408,0,3,0,7,2,1,6,1,1,0,0,0,?,cluster0
6409,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6410,0,1,0,5,3,0,4,0,0,0,0,0,?,cluster0
6411,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
6412,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6413,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
6414,0,2,0,5,1,1,4,1,1,0,0,0,?,cluster0
6415,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
6416,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
6417,0,4,1,11,5,0,18,0,0,0,2,6,?,cluster0
6418,0,10,0,27,10,4,43,1,2,0,7,14,?,cluster0
6419,0,7,0,21,8,3,34,1,2,0,4,10,?,cluster0
6420,0,11,0,26,10,3,44,1,2,0,8,14,?,cluster0
6421,0,8,0,20,8,2,35,1,2,0,5,10,?,cluster0
6422,0,6,2,30,9,5,51,2,4,0,1,17,?,cluster0
6423,0,6,2,29,8,5,50,2,4,0,1,17,?,cluster0
6424,0,3,1,16,2,4,24,1,3,0,0,8,?,cluster0
6425,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
6426,0,14,3,66,35,9,116,2,6,0,12,41,?,cluster0
6427,0,12,2,58,30,8,102,2,6,0,10,35,?,cluster0
6428,0,12,3,57,31,7,101,2,5,0,10,37,?,cluster0
6429,0,10,2,49,26,6,87,2,5,0,8,31,?,cluster0
6430,0,12,1,48,21,9,80,2,6,0,10,26,?,cluster0
6431,0,10,0,40,16,8,66,2,6,0,8,20,?,cluster0
6432,0,10,1,39,17,7,65,2,5,0,8,22,?,cluster0
6433,0,8,0,31,12,6,51,2,5,0,6,16,?,cluster0
6434,0,5,0,20,7,4,28,1,3,0,3,9,?,cluster0
6435,0,9,1,33,14,5,55,2,5,0,7,20,?,cluster0
6436,0,7,0,23,8,5,35,2,5,0,5,11,?,cluster0
6437,0,6,0,20,7,4,30,2,4,0,4,9,?,cluster0
6438,0,5,0,19,7,3,27,1,2,0,3,9,?,cluster0
6439,0,9,1,32,14,4,54,2,4,0,7,20,?,cluster0
6440,0,7,0,22,8,4,34,2,4,0,5,11,?,cluster0
6441,0,6,0,19,7,3,29,2,3,0,4,9,?,cluster0
6442,0,2,1,21,8,5,32,2,4,0,0,10,?,cluster0
6443,0,2,1,20,7,5,31,2,4,0,0,10,?,cluster0
6444,0,2,1,11,3,2,15,1,2,0,0,5,?,cluster0
6445,0,2,0,4,0,1,3,1,1,0,0,0,?,cluster0
6446,0,2,0,5,2,0,7,0,0,0,0,1,?,cluster0
6447,0,1,0,12,10,0,11,0,0,0,0,0,?,cluster0
6448,0,1,0,6,4,0,5,0,0,0,0,0,?,cluster0
6449,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
6450,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
6451,0,14,0,22,1,0,39,0,0,6,12,18,?,cluster0
6452,0,2,0,3,0,0,3,0,0,0,1,1,?,cluster0
6453,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6454,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6455,0,5,1,17,10,0,33,0,0,0,4,14,?,cluster0
6456,0,4,0,6,0,0,4,0,0,3,4,5,?,cluster0
6457,0,3,0,5,1,0,4,0,0,2,2,2,?,cluster0
6458,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6459,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
6460,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
6461,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
6462,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
6463,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
6464,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
6465,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6466,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6467,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
6468,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
6469,0,2,0,6,0,2,6,1,1,0,1,2,?,cluster0
6470,0,2,0,5,0,1,6,1,1,0,1,2,?,cluster0
6471,0,4,0,19,8,4,32,3,3,0,1,8,?,cluster0
6472,0,4,0,12,5,2,19,2,2,0,1,4,?,cluster0
6473,0,3,0,6,1,1,6,1,1,0,0,1,?,cluster0
6474,0,7,1,20,10,1,32,1,1,0,0,9,?,cluster0
6475,0,7,0,9,0,1,8,1,1,0,0,0,?,cluster0
6476,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
6477,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
6478,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
6479,0,7,0,10,2,0,17,0,0,0,0,1,?,cluster0
6480,0,5,1,20,13,0,35,0,0,0,0,12,?,cluster0
6481,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
6482,0,5,1,18,8,2,26,1,1,0,0,8,?,cluster0
6483,0,5,1,17,8,1,26,1,1,0,0,8,?,cluster0
6484,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
6485,0,3,1,20,4,4,32,0,3,0,0,10,?,cluster0
6486,0,3,1,19,3,4,31,0,3,0,0,10,?,cluster0
6487,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
6488,0,2,0,4,1,0,3,0,0,0,0,0,?,cluster0
6489,0,1,0,5,0,2,4,0,1,0,0,1,?,cluster0
6490,0,1,0,6,0,3,5,0,2,0,0,1,?,cluster0
6491,0,1,0,5,0,2,5,0,2,0,0,1,?,cluster0
6492,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
6493,0,1,1,8,4,0,13,0,0,0,0,5,?,cluster0
6494,0,1,1,12,3,3,16,0,2,0,0,5,?,cluster0
6495,0,1,1,8,2,1,11,0,1,0,0,4,?,cluster0
6496,0,2,0,11,2,4,13,0,3,0,0,4,?,cluster0
6497,0,2,1,28,8,9,39,0,6,0,0,14,?,cluster0
6498,0,2,1,29,8,15,39,0,6,0,0,14,?,cluster0
6499,0,2,1,29,8,15,39,0,6,0,0,14,?,cluster0
6500,0,2,1,30,8,16,40,1,7,0,0,14,?,cluster0
6501,0,2,1,30,8,16,41,1,7,0,0,14,?,cluster0
6502,0,2,1,29,8,15,39,0,6,0,0,14,?,cluster0
6503,0,2,1,29,8,15,39,0,6,0,0,14,?,cluster0
6504,0,2,1,28,7,15,38,0,6,0,0,14,?,cluster0
6505,0,2,1,28,8,14,40,0,6,0,0,14,?,cluster0
6506,0,2,1,19,5,5,25,0,4,0,0,10,?,cluster0
6507,0,2,0,10,2,3,13,0,3,0,0,4,?,cluster0
6508,0,2,1,27,8,8,39,0,6,0,0,14,?,cluster0
6509,0,2,1,28,8,14,39,0,6,0,0,14,?,cluster0
6510,0,2,1,28,8,14,39,0,6,0,0,14,?,cluster0
6511,0,2,1,29,8,15,40,1,7,0,0,14,?,cluster0
6512,0,2,1,29,8,15,41,1,7,0,0,14,?,cluster0
6513,0,2,1,28,8,14,39,0,6,0,0,14,?,cluster0
6514,0,2,1,28,8,14,39,0,6,0,0,14,?,cluster0
6515,0,2,1,27,7,14,38,0,6,0,0,14,?,cluster0
6516,0,2,1,27,8,13,40,0,6,0,0,14,?,cluster0
6517,0,2,1,18,5,4,25,0,4,0,0,10,?,cluster0
6518,0,2,0,9,1,3,10,0,2,0,0,3,?,cluster0
6519,0,2,1,26,7,8,36,0,5,0,0,13,?,cluster0
6520,0,2,1,27,7,14,36,0,5,0,0,13,?,cluster0
6521,0,2,1,27,7,14,36,0,5,0,0,13,?,cluster0
6522,0,2,1,28,7,15,37,1,6,0,0,13,?,cluster0
6523,0,2,1,28,7,15,38,1,6,0,0,13,?,cluster0
6524,0,2,1,27,7,14,36,0,5,0,0,13,?,cluster0
6525,0,2,1,27,7,14,36,0,5,0,0,13,?,cluster0
6526,0,2,1,26,6,14,35,0,5,0,0,13,?,cluster0
6527,0,2,1,26,7,13,37,0,5,0,0,13,?,cluster0
6528,0,2,1,17,4,4,22,0,3,0,0,9,?,cluster0
6529,0,3,1,8,3,0,7,0,0,1,3,4,?,cluster0
6530,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6531,0,16,3,69,34,6,119,0,4,0,10,53,?,cluster0
6532,0,3,0,13,2,4,13,0,3,0,1,5,?,cluster0
6533,0,2,0,7,2,1,6,0,1,0,0,2,?,cluster0
6534,0,2,0,7,3,0,10,0,0,0,0,3,?,cluster0
6535,0,15,6,35,8,3,52,0,2,4,13,28,?,cluster0
6536,0,10,4,18,1,1,23,0,1,4,10,15,?,cluster0
6537,0,13,1,16,0,0,16,0,0,2,3,15,?,cluster0
6538,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6539,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
6540,0,0,2,6,3,0,8,0,0,0,0,3,?,cluster0
6541,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
6542,0,3,0,5,1,0,6,0,0,1,1,2,?,cluster0
6543,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6544,0,4,0,9,0,2,12,0,1,0,2,4,?,cluster0
6545,0,4,0,8,0,1,12,0,1,0,2,4,?,cluster0
6546,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
6547,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
6548,0,2,1,8,4,0,13,0,0,0,1,5,?,cluster0
6549,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6550,0,11,0,26,8,6,22,4,6,0,11,11,?,cluster0
6551,0,11,0,25,7,6,22,4,6,0,11,11,?,cluster0
6552,0,11,0,25,7,6,22,4,6,0,11,11,?,cluster0
6553,0,11,0,24,6,6,22,4,6,0,11,11,?,cluster0
6554,0,11,0,25,7,6,22,4,6,0,11,11,?,cluster0
6555,0,11,0,24,6,6,22,4,6,0,11,11,?,cluster0
6556,0,11,0,24,6,6,22,4,6,0,11,11,?,cluster0
6557,0,11,0,23,5,6,22,4,6,0,11,11,?,cluster0
6558,0,6,0,16,3,6,12,4,6,0,6,6,?,cluster0
6559,0,6,0,15,2,6,12,4,6,0,6,6,?,cluster0
6560,0,6,0,15,2,6,12,4,6,0,6,6,?,cluster0
6561,0,6,0,14,1,6,12,4,6,0,6,6,?,cluster0
6562,0,6,0,15,2,6,12,4,6,0,6,6,?,cluster0
6563,0,6,0,14,1,6,12,4,6,0,6,6,?,cluster0
6564,0,6,0,14,1,6,12,4,6,0,6,6,?,cluster0
6565,0,6,0,13,0,6,12,4,6,0,6,6,?,cluster0
6566,0,10,0,24,8,5,20,3,5,0,10,10,?,cluster0
6567,0,10,0,23,7,5,20,3,5,0,10,10,?,cluster0
6568,0,10,0,23,7,5,20,3,5,0,10,10,?,cluster0
6569,0,10,0,22,6,5,20,3,5,0,10,10,?,cluster0
6570,0,10,0,23,7,5,20,3,5,0,10,10,?,cluster0
6571,0,10,0,22,6,5,20,3,5,0,10,10,?,cluster0
6572,0,10,0,22,6,5,20,3,5,0,10,10,?,cluster0
6573,0,10,0,21,5,5,20,3,5,0,10,10,?,cluster0
6574,0,9,0,22,8,4,18,3,4,0,9,9,?,cluster0
6575,0,9,0,21,7,4,18,3,4,0,9,9,?,cluster0
6576,0,9,0,21,7,4,18,3,4,0,9,9,?,cluster0
6577,0,9,0,20,6,4,18,3,4,0,9,9,?,cluster0
6578,0,9,0,21,7,4,18,3,4,0,9,9,?,cluster0
6579,0,9,0,20,6,4,18,3,4,0,9,9,?,cluster0
6580,0,9,0,20,6,4,18,3,4,0,9,9,?,cluster0
6581,0,9,0,19,5,4,18,3,4,0,9,9,?,cluster0
6582,0,4,1,21,15,0,31,0,0,0,4,15,?,cluster0
6583,0,3,1,23,18,0,33,0,0,0,3,16,?,cluster0
6584,0,3,1,29,24,0,39,0,0,0,3,19,?,cluster0
6585,0,4,0,6,1,0,2,0,0,4,4,5,?,cluster0
6586,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
6587,0,1,1,6,2,0,7,0,0,0,0,2,?,cluster0
6588,0,4,0,13,0,0,23,0,0,0,0,8,?,cluster0
6589,0,15,0,57,0,12,112,0,8,0,0,40,?,cluster0
6590,0,14,0,51,0,10,100,0,7,0,0,36,?,cluster0
6591,0,9,0,40,0,10,68,0,7,0,0,25,?,cluster0
6592,0,8,0,34,0,8,56,0,6,0,0,21,?,cluster0
6593,0,6,0,30,0,7,48,0,5,0,0,18,?,cluster0
6594,0,5,0,24,0,5,36,0,4,0,0,14,?,cluster0
6595,0,6,0,25,0,4,41,0,3,0,0,16,?,cluster0
6596,0,5,0,19,0,2,29,0,2,0,0,12,?,cluster0
6597,0,9,4,43,21,1,80,1,1,0,5,29,?,cluster0
6598,0,7,2,30,13,1,55,1,1,0,3,19,?,cluster0
6599,0,2,1,9,2,0,12,0,0,0,1,5,?,cluster0
6600,0,1,1,4,1,0,3,0,0,1,1,2,?,cluster0
6601,0,5,0,7,1,0,8,0,0,2,2,2,?,cluster0
6602,0,4,1,8,1,0,13,0,0,1,3,5,?,cluster0
6603,0,1,0,3,1,0,4,0,0,0,0,1,?,cluster0
6604,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6605,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
6606,1,2,3,17,9,1,27,0,1,0,0,10,?,cluster0
6607,1,2,2,15,6,2,22,1,2,0,0,8,?,cluster0
6608,1,2,3,23,12,3,37,2,3,0,0,14,?,cluster0
6609,0,3,5,40,21,7,62,2,5,0,1,21,?,cluster0
6610,0,3,5,36,19,5,55,2,4,0,1,20,?,cluster0
6611,1,2,2,14,8,0,21,0,0,0,1,8,?,cluster0
6612,0,8,3,30,14,3,43,2,2,2,6,20,?,cluster0
6613,0,8,3,33,15,5,47,4,4,2,6,21,?,cluster0
6614,1,2,2,17,7,4,24,4,4,0,0,8,?,cluster0
6615,1,2,2,15,6,3,21,3,3,0,0,7,?,cluster0
6616,0,8,3,31,14,4,44,3,3,2,6,20,?,cluster0
6617,1,2,2,15,6,3,21,3,3,0,0,7,?,cluster0
6618,1,2,2,13,5,2,18,2,2,0,0,6,?,cluster0
