@relation observations_10.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
2045,1,1,1,4,1,0,4,0,0,0,0,1,?,cluster0
2046,0,11,1,21,6,0,35,0,0,4,9,15,?,cluster0
2047,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2048,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2049,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2050,0,1,3,25,8,4,47,1,3,0,0,15,?,cluster1
2051,0,1,3,23,6,4,45,1,3,0,0,14,?,cluster1
2052,0,1,3,19,7,2,33,1,2,0,0,11,?,cluster1
2053,0,1,3,17,5,2,31,1,2,0,0,10,?,cluster1
2054,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
2055,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2056,0,4,3,16,4,2,22,0,1,0,0,5,?,cluster0
2057,0,4,3,15,4,1,22,0,1,0,0,5,?,cluster0
2058,0,23,3,27,0,0,26,0,0,3,3,26,?,cluster0
2059,0,2,0,4,1,0,3,0,0,1,1,1,?,cluster0
2060,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2061,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2062,0,3,1,17,9,2,29,0,1,0,2,12,?,cluster0
2063,0,4,1,17,10,1,32,0,1,0,3,13,?,cluster0
2064,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2065,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2066,0,2,1,7,3,0,8,0,0,1,1,3,?,cluster0
2067,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
2068,0,4,0,9,0,2,12,0,1,0,2,4,?,cluster0
2069,0,4,0,8,0,1,12,0,1,0,2,4,?,cluster0
2070,0,8,1,13,3,0,17,0,0,4,6,7,?,cluster0
2071,0,5,1,9,2,0,10,0,0,3,3,4,?,cluster0
2072,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
2073,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2074,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2075,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
2076,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2077,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2078,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2079,0,2,0,5,1,1,5,0,1,0,0,1,?,cluster0
2080,0,8,12,47,20,2,73,0,1,0,1,32,?,cluster1
2081,0,3,2,24,16,1,40,0,0,0,2,17,?,cluster0
2082,0,1,0,4,1,0,4,0,0,0,0,1,?,cluster0
2083,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
2084,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2085,0,4,4,19,8,0,30,0,0,0,0,13,?,cluster0
2086,0,7,0,10,2,0,13,0,0,3,3,4,?,cluster0
